id,nom,est_dangereux,diametre_min_km,diametre_max_km,vitesse_km_h,distance_manquee_km
3943319,(2019 YS),False,0.0013321557,0.0029787906,34627.061813522,17028300.93846558
54593268,(2025 OW138),False,0.0441524672,0.098727918,12081.2082821235,28787820.156984337
3408585,(2008 GR3),False,0.0278326768,0.0622357573,56993.6458698383,62561862.1455314
3789721,(2017 WG16),False,0.0725362295,0.1621959399,22227.0443128368,66796487.95708651
3838839,(2019 DQ),False,0.0116025908,0.0259441818,34031.3123268248,56184898.3898295
3261769,(2004 VZ14),False,0.0260948603,0.0583498816,45403.6153019083,40632121.05116713
3734471,(2015 VG105),False,0.0421264611,0.0941976306,22093.4792216495,63698202.91355764
3735684,(2015 XQ1),False,0.0555334912,0.1241766613,70201.7639318142,47759358.99505711
2263976,263976 (2009 KD5),True,0.57089334,1.2765563162,28591.9286918777,20938393.3794222
3608665,(2012 RR16),False,0.0347180222,0.0776318577,19990.7746175979,9349315.382452246
3684730,(2014 QE365),False,0.1536579294,0.3435895754,78097.5172086714,44146817.6300775
3802033,(2018 FZ2),False,0.0366906138,0.0820427065,25671.9943897568,47544648.71197876
3842662,(2019 LC),False,0.0178055329,0.039814382,57249.133805848,63782337.7280318
3879527,(2019 UD4),False,0.061738344,0.1380511341,66669.1163591231,68550225.0586784
3972419,(2020 AT),False,0.0242412481,0.0542050786,36244.1568388824,32535600.868723053
3092390,(2001 UP),False,0.0192555078,0.0430566244,38846.9167796833,25641351.01582887
3393818,(2007 VV83),False,0.0305179233,0.0682401509,29301.9143395582,33663889.02276379
3445544,(2009 CE),False,0.0366906138,0.0820427065,34193.1337893147,42168248.633040495
3789623,(2017 WN13),False,0.0695913044,0.1556108872,81032.4863163706,73690894.33423208
3837860,(2019 AQ11),False,0.1108038821,0.2477650126,74681.167108149,9936604.965162953
3767010,(2017 BO6),False,0.0160160338,0.0358129403,36004.5992710303,46382479.76697851
3798987,(2018 BY6),False,0.0542693946,0.1213500554,26696.2315458967,5259475.625408584
3838243,(2019 CH4),False,0.0231502122,0.0517654482,43636.0965888074,70827507.10322806
3942363,(2019 YL),False,0.0206326484,0.0461360043,22186.7300814999,65150136.33548183
3644769,(2013 NV6),False,0.7491261831,1.6750970692,105113.3920838881,47083471.30054144
3674427,(2014 NA39),False,0.040230458,0.0899580388,67961.0767504327,53132906.06309703
3702671,(2014 YN),False,0.0192555078,0.0430566244,21239.489515586,33625879.28571291
54373542,(2023 LM2),False,0.2927891485,0.6546964391,66970.6601786802,21921594.682514273
2483472,483472 (2002 NX),False,0.3771854893,0.8434123941,53945.0485877876,28389302.456667356
3771628,(2017 FW2),False,0.0201629919,0.0450858206,48710.684917989,39435661.26744569
3789631,(2017 WV13),True,0.1529519353,0.3420109247,62339.9262026112,38246114.59577418
3799682,(2018 CU14),False,0.0080270317,0.0179489885,55061.1624264451,57689237.75574891
3802577,(2018 GY3),False,0.0080270317,0.0179489885,35426.4791532205,69251382.72067598
3606253,(2012 OQ),True,0.1118291378,0.250057554,48710.5771646603,8058032.300681104
3735612,(2015 XC),False,0.0242412481,0.0542050786,30615.7251428147,71407174.94373845
3780633,(2017 PK25),False,0.0231502122,0.0517654482,49181.313609342,50266370.96379291
3825008,(2018 KU1),False,0.1716148941,0.3837425691,68599.8983991661,32682744.79510272
2523728,523728 (2014 ON344),False,0.0802703167,0.1794898848,49343.0546117362,51430283.7113246
3184476,(2004 ME6),False,0.1925550782,0.4305662442,49259.3668817825,21858113.170454875
3348144,(2006 TL),False,0.04411182,0.0986370281,31168.5028083693,47646810.84769684
3703372,(2015 AW16),False,0.1295850727,0.2897610314,62630.9939272565,20229645.151420407
3720924,(2015 LA2),False,0.0664591797,0.1486072436,24375.065871424,14593268.957266433
3779048,(2017 OD20),False,0.0777239702,0.1737960809,8415.7225648326,38215194.974973015
3786458,(2017 UG),False,0.008405334,0.0187948982,29389.163182735,55578184.79528119
2584604,584604 (2017 OD20),False,0.0777239702,0.1737960809,8415.7283787145,38215201.24312377
54420791,(2024 AW4),False,0.191670368,0.428587972,49259.3690507638,21858112.616942756
2875493,875493 (2004 ME6),False,0.1943367684,0.4345502246,49259.3667499001,21858113.170454875
3745831,(2016 EJ55),False,0.0319561887,0.0714562102,27056.5696981409,62498165.15270005
3769881,(2017 DV35),False,0.0096506147,0.0215794305,21596.387953765,31274919.811475065
3170242,(2003 YR1),False,0.096506147,0.2157943048,80260.0216685993,64636471.20985354
3602933,(2012 HD20),False,0.096506147,0.2157943048,31404.2442204169,73078560.67682317
3843317,(2019 NB7),False,0.0088014652,0.0196806745,62433.6776579725,25968149.537535757
3634943,(2013 HL),False,0.1226182113,0.2741826558,10760.6796767868,59010166.76709625
3781043,(2017 QK18),False,0.031228777,0.0698296682,68011.8056822113,48156348.56809183
3565066,(2011 JM5),False,0.0146067964,0.0326617897,58285.7261026747,45462918.714245684
3825420,(2018 LU15),False,0.0513517179,0.1148259319,21085.8232895148,11798453.09641156
3836206,(2018 VD8),False,0.1394938229,0.3119176705,12612.906892935,60229256.29541152
3717081,(2015 HS11),False,0.0101054342,0.0225964377,29907.8409228862,31448282.978620708
2456537,456537 (2007 BG),False,0.3151773333,0.7047579421,68281.0787383794,74405700.85709482
3114026,(2002 CC14),False,0.0291443905,0.0651688382,65772.6923778743,70596275.45578372
3284923,(2005 OX),True,0.2016299194,0.4508582062,88153.5618690898,25239051.346720207
3381348,(2007 PS25),False,0.0211132445,0.0472106499,42153.7100274608,16400660.830912529
3596496,(2012 BA62),False,0.0124324001,0.0277996916,57818.3431160617,56495772.71194786
3756911,(2016 PD1),False,0.0455569852,0.1018685158,44265.3288985616,43505511.472863995
3968754,(2019 YA5),False,0.0167708462,0.0375007522,20382.4879123397,46236004.5879571
2035107,35107 (1991 VH),True,1.133848361,2.5353620113,31213.7212164242,11689294.911584422
2450300,450300 (2004 QD14),True,0.1943367684,0.4345502246,55126.3841540168,28523306.693492167
3591722,(2011 YJ28),True,0.1447288051,0.3236234466,73808.2712603178,64275747.96029272
3678630,(2014 OL339),False,0.0738847787,0.1652113876,31482.229169409,52468074.68339966
3724395,(2015 OF22),False,0.100590039,0.2249261651,30133.6735193405,52719033.30828793
3838099,(2019 CW),False,0.0451393163,0.1009345797,92476.6723153789,69687978.91322488
3520662,(2010 JR34),False,0.0076657557,0.0171411509,16823.9924958658,24921458.539380793
3739705,(2016 AH164),False,0.0030517923,0.0068240151,61181.7342767003,52840488.13883334
3751530,(2016 GF216),False,0.0278326768,0.0622357573,10219.883132,42844571.77703617
3755347,(2016 NJ33),False,0.0208235599,0.0465628955,18950.6114159922,16570112.686948089
3759677,(2016 NO56),False,0.0192555078,0.0430566244,30278.3152033887,24948368.17431682
3423027,(2008 PG2),False,0.0745684261,0.1667400697,16647.5130711703,21194213.336693995
3621812,(2012 YJ7),False,0.0868070458,0.1941064553,103682.4405714572,49861765.84190968
3626084,(2013 CQ35),False,0.2996090839,0.6699462782,41783.0111037893,18114125.21351427
3766434,(2017 AH13),False,0.138852907,0.310484539,77238.8467675715,61374834.76182984
3879320,(2019 UY3),False,0.0435065831,0.0972836774,32420.8022653683,22467375.793029692
2475534,475534 (2006 TS7),True,0.1494703242,0.3342258056,93173.7372143551,42002265.20362089
3310057,(2005 YX128),False,0.4174024334,0.933340215,78182.1730280628,9319365.0212106
3511111,(2010 EX11),False,0.0400456158,0.0895447192,24375.2237707139,26616920.030070778
3724583,(2015 OH26),False,0.040230458,0.0899580388,49432.5933702538,45568814.932477266
3768620,(2017 CR1),False,0.0073207399,0.016369672,19503.9136191324,24525647.992038906
3797910,(2018 BE5),False,0.0334622374,0.0748238376,50035.695702048,4153921.111682399
3798979,(2018 BR6),False,0.0146067964,0.0326617897,30636.7032954765,58067973.591163464
3802437,(2018 GC2),False,0.0116025908,0.0259441818,20655.7312330756,74284556.26261224
2613291,613291 (2005 YX128),False,0.4232090797,0.9463242708,78182.1422364697,9319390.99140083
3523337,(2010 KU7),False,0.0947447113,0.2118556149,58029.763520902,57375246.20297422
3666783,(2014 FO47),True,0.2412986969,0.5395602892,59233.268070743,72138945.8650592
3709711,(2015 BP515),True,0.1579628558,0.3532156834,40786.9419563698,25804223.796898425
3725653,(2015 PU56),False,0.0667659413,0.1492931834,42787.8574079252,67848909.19693331
2442037,442037 (2010 PR66),True,0.3737274319,0.8356799428,74049.2713051294,26869950.540579192
3836294,(2018 WE1),False,0.0160160338,0.0358129403,41546.3889039912,46826539.576779164
2002100,2100 Ra-Shalom (1978 RA),False,1.5016024791,3.3576852183,44009.5561583447,25866034.225950986
3337714,(2006 OE7),False,0.2874451443,0.6427468824,96864.8754385318,13898634.959183829
3720359,(2015 KU121),False,0.0699125232,0.1563291544,51036.2568362833,64072149.04404883
3758843,(2016 QF84),False,0.057089334,0.1276556316,27307.8845212901,9532265.708614282
3785772,(2017 TN4),False,0.0242412481,0.0542050786,59468.7715916875,58427099.97322075
3789722,(2017 WO16),False,0.0260948603,0.0583498816,71580.2500373425,73469460.88351932
3545705,(2010 RF42),False,0.0253837029,0.0567596853,63321.9596407138,65281893.64221881
3601337,(2012 EP10),False,0.0040230458,0.0089958039,10020.5434590245,19273529.649716068
2444004,444004 (2004 AS1),True,0.2034955781,0.4550299458,32184.468126742,19238668.977748264
3759247,(2016 RY17),False,0.0225193047,0.050354696,87145.0941675708,66992044.417040266
3797753,(2018 BV1),False,0.0366906138,0.0820427065,40350.5503955442,56222867.67561633
3802594,(2018 GS4),False,0.0278326768,0.0622357573,27552.2351104101,73086307.46788304
3837996,(2019 BM2),False,0.0147419515,0.0329640056,39935.3999015952,66826691.67728079
3944182,(2019 YS2),False,0.0101054342,0.0225964377,25827.8826004671,58383632.262601435
3333611,(2006 KR1),False,0.2424124811,0.5420507863,51211.6815492695,52107920.279739514
3648839,(2013 TM4),False,0.0355267088,0.079440136,34489.7940846041,15617596.091121914
3788891,(2017 UA45),False,0.0160160338,0.0358129403,17651.2745029105,30610259.511901826
3709079,(2015 BR510),False,0.2262324906,0.5058712276,52897.3377221822,22963742.468156274
2513138,513138 (2002 CY58),False,0.1669379118,0.3732845187,42125.8688583199,11467560.784112765
3986776,(2020 BY1),False,0.0139493823,0.0311917671,92591.1902822162,47582017.31743818
3426239,(2008 QU3),False,0.1907897226,0.4266187892,39078.2585116746,12707307.908301665
3648206,(2013 RG74),False,0.0568270323,0.1270691073,62721.3005404834,11941327.858616317
3764860,(2016 WV9),False,0.0608912622,0.1361570015,43677.4332801424,49872550.935789675
3767167,(2017 BW30),False,0.046190746,0.1032856481,45221.0022855594,15112767.57703644
3778661,(2017 OR19),False,0.0439091446,0.0981838322,32896.3241748349,19856001.552701723
3795122,(2017 YG7),False,0.0305179233,0.0682401509,48143.5666459517,54177330.20472789
3825135,(2018 LV2),False,0.0231502122,0.0517654482,26729.4301882602,41801961.77885523
3838124,(2019 CO1),False,0.0464039528,0.1037623929,37992.8370347608,6899779.663359795
3757201,(2016 PT26),False,0.0608912622,0.1361570015,81017.0272955786,57739892.71651494
3789401,(2017 VE14),False,0.0069912523,0.0156329154,37851.4129574358,54257284.117770426
3989269,(2020 BZ11),False,0.096506147,0.2157943048,43791.6752516898,23364891.385569535
3799878,(2018 EY3),False,0.0506471459,0.1132504611,77042.1558467682,68517251.89295596
3840738,(2019 FN2),False,0.0483676488,0.1081533507,36005.7667603518,54622112.12344703
3841534,(2019 HQ),False,0.0149470324,0.0334225806,30352.0361181191,57601130.444635846
3092310,(2001 QE96),False,0.0667659413,0.1492931834,17976.3825556676,46117437.02622227
3512702,(2010 FV9),False,0.022108281,0.0494356193,23825.9628692077,51537178.24102205
3600106,(2012 DJ54),False,0.0053034072,0.0118587791,21962.9305953283,51442328.853103824
3801945,(2018 FD),False,0.037201031,0.0831840342,59235.1154797961,68979945.25440893
3645463,(2013 PS20),False,0.0429096504,0.0959488953,27080.7384524431,24127366.506758653
3743127,(2016 CZ192),False,0.0319561887,0.0714562102,54306.1980918868,52236628.497649945
3750660,(2016 GJ134),False,0.0527904029,0.1180429295,103895.3864271492,41462263.10370293
3607411,(2012 PG6),False,0.2368944994,0.5297122041,48035.5723640808,41827809.83738616
3759291,(2016 RK20),False,0.0319561887,0.0714562102,30862.1480608129,44725705.37753497
3760680,(2016 TZ19),False,0.0623096019,0.1393285055,47103.2992596114,65922037.139746465
3826685,(2018 PR10),False,0.0366906138,0.0820427065,99788.596143268,70736474.60024437
3837603,(2019 AD3),False,0.0167708462,0.0375007522,42143.9832941062,52932705.00815381
3147579,(2003 CA4),False,0.0506471459,0.1132504611,24814.5599155263,29836616.44596381
3536591,(2010 NG1),False,0.2325706875,0.5200438667,84773.54464146,55610660.80240226
2469737,469737 (2005 NW44),False,0.2221032822,0.4966380371,55064.226006099,19402510.464865215
3740915,(2016 BP14),True,0.1716148941,0.3837425691,62467.6057381714,9641144.130464735
3010679,(1997 QK1),True,0.235806068,0.5272783976,35396.021479432,3011710.616910327
3827309,(2018 RS1),False,0.046190746,0.1032856481,72805.5083050196,70174275.49749114
3721289,(2015 MC),False,0.0400456158,0.0895447192,26283.9831167483,49365820.82333948
3756946,(2016 PC8),False,0.0305179233,0.0682401509,62259.8064946978,66310921.754500955
3838874,(2019 DB2),False,0.0192555078,0.0430566244,31499.1334096766,33800914.85232665
3840791,(2019 GM1),False,0.0094309399,0.0210882227,12887.4750542877,17583751.2474693
3843715,(2019 QQ6),False,0.0224158379,0.0501233372,61416.7121992871,4136744.957439414
3884012,(2019 UT8),False,0.0096506147,0.0215794305,43168.7657350148,56835542.38624925
3732907,(2015 UW67),False,0.0784431412,0.1754041962,29483.8012799363,9872362.91249226
3063789,(2000 UR16),False,0.04411182,0.0986370281,40639.5559711973,63003091.99746548
3153530,(2003 HT42),False,0.0291443905,0.0651688382,32867.477825246,51257956.19527318
3595924,(2012 BT1),False,0.0088014652,0.0196806745,58726.7498441315,69052933.50166981
3596262,(2012 BX34),False,0.0080270317,0.0179489885,61965.6071226952,71555636.97695068
3682497,(2014 QQ33),False,0.1001278698,0.2238927232,36736.3291349354,13786331.83817483
3125000,(2002 JC9),False,0.5303407233,1.1858779086,132362.494168896,58114179.40655718
3681964,(2014 PS59),True,0.2025606009,0.4529392731,53731.5292820956,9462534.86521393
2098943,98943 Torifune (2001 CC21),False,0.4814541966,1.0765643117,15623.9222338658,19921804.255231615
3559596,(2011 EM40),False,0.0066765941,0.0149293183,59394.4322899734,29566974.154136773
3788075,(2017 UP6),False,0.0160160338,0.0358129403,100244.8274791039,73813757.17992991
3879168,(2019 TZ6),False,0.0076657557,0.0171411509,31695.1970836596,53535138.308445685
3023012,(1999 RA32),False,0.1447288051,0.3236234466,21274.6055907505,17000584.14822197
3092261,(2000 HP40),False,0.0417402433,0.0933340215,19220.062037546,59279125.30689867
3623523,(2013 AM20),False,0.0530340723,0.1185877909,25230.4887282724,74387489.02183804
3759669,(2016 SC),False,0.0080270317,0.0179489885,43685.8339090306,34198606.50312506
3773985,(2017 HE),False,0.0121494041,0.0271668934,32517.8957655174,73568775.04978728
3989082,(2020 BA5),False,0.0363542322,0.0812905344,15349.2657890913,19633036.892990593
3289173,(2005 QQ87),False,0.0718712133,0.1607089186,72479.7112459979,19069658.95902175
3381257,(2007 PP9),False,0.135692229,0.303417048,32029.5509835742,18989921.424338374
3557958,(2011 DT9),False,0.0242412481,0.0542050786,23586.245665216,27889391.239528567
3738913,(2015 YC1),False,0.0167708462,0.0375007522,25991.956080936,53736648.06051545
3838894,(2019 ET),False,0.0334622374,0.0748238376,56460.3339125606,37790651.80801107
3445666,(2009 CA3),False,0.2492039814,0.5572370428,41673.7064381519,26775482.178435855
3654483,(2013 XY20),False,0.0197949759,0.0442629117,10548.4391760949,28415413.253937367
54554706,(2025 US6),False,0.0016709174,0.0037362848,5629.5006539618,381125.227553976
3827310,(2018 RW1),False,0.0552783379,0.1236061213,25778.675700616,24083201.999180447
3840783,(2019 GE1),False,0.0105816886,0.023661375,19958.7293918922,25422188.041908693
3014184,(1998 SD9),False,0.0404161533,0.0903732663,82121.8004778265,53177127.26826797
3136724,(2002 RS129),False,0.0695913044,0.1556108872,56380.8760003184,24283268.580598325
3404165,(2008 DL4),False,0.0110803882,0.0247765013,17062.0253087011,25169587.92447227
3689354,(2014 SN142),False,0.0060891262,0.0136157002,80793.3848785826,46814825.3305286
3840866,(2019 GJ4),False,0.0166170902,0.0371569432,39845.7059736262,31782648.02595411
3740664,(2016 BQ),False,0.0130784109,0.0292442157,68244.6785265551,72736928.53895985
3803758,(2018 GW4),False,0.1024601475,0.2291078547,71193.7791451516,48727257.51315285
3893638,(2019 WC4),False,0.0880146521,0.1968067451,98182.1713187945,59860574.39428734
54017196,(2020 KO3),True,0.2435314063,0.5445527791,37585.7100959364,23663222.105805837
3546741,(2010 SJ),False,0.046190746,0.1032856481,23515.6118870024,19383792.4502555
3550117,(2010 VB),False,0.0201629919,0.0450858206,27615.7624165859,34979803.363910854
3656929,(2014 BG25),False,0.0231502122,0.0517654482,42775.1998223274,51240050.078223534
3759721,(2016 SX1),False,0.0050647146,0.0113250461,50941.3871800138,54920292.497823976
3843282,(2019 NH6),False,0.0315177333,0.0704757942,6946.1320156109,17193300.881568234
3843884,(2019 SN),False,0.0207278843,0.0463489584,38701.6585081902,21468669.269103598
54602274,(2025 OB342),False,0.0315177333,0.0704757942,6944.5084256023,17186260.087736256
3261681,(2004 VJ1),False,0.040230458,0.0899580388,46960.959262775,41189801.16130256
3756945,(2016 PB8),False,0.0840533402,0.1879489824,56186.6902704292,51636500.57533371
3761354,(2016 UR5),False,0.0121494041,0.0271668934,41537.0810180185,63395638.30432418
